0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
-1.5895189,-2.5026455,-1.7894655,-2.1122813,-1.3496882,-3.613997,-4.6013327,5.0557604,0.6732387,-3.5240798,-8.142757,0.14967263,-1.2661462,0.8144003,6.098422,-3.1863163
0.69159615,-5.375267,1.4801308,-3.2657876,-3.2634635,-1.5077353,-3.9240096,5.1085124,1.140868,-7.3920746,-6.076673,1.6668626,-1.1748325,1.4959396,2.2044413,-10.64391
-4.4275465,2.0943947,-4.1686473,1.6012102,-0.09259157,-9.858081,-1.1436174,1.9626378,2.4540358,0.24495067,-11.249187,-2.7481902,-1.4171021,1.3434274,9.8224945,2.2550013
3.1859224,1.0432291,1.8455353,1.5398529,0.1615233,2.843456,3.5288944,-5.4771113,-1.5477139,2.8052266,8.330849,2.3649676,1.5876406,-1.4903268,-10.051898,4.864328
-3.5989482,1.606585,-4.96327,3.4130788,0.52038115,-8.871764,-2.2405572,0.5663981,2.7565384,0.26753092,-9.1908865,-3.4568398,0.23580717,1.2156411,7.1994233,4.0486283
2.5321603,0.62308276,3.6176343,-0.34691083,0.2504117,2.1053107,2.5213318,-5.0006475,-1.2460881,2.2675962,6.500343,1.2666825,-0.5115403,-0.530535,-7.749719,4.089476
-2.4424536,1.0657119,-2.9058344,-0.866346,0.18675587,-4.476919,-2.005183,2.711979,1.4443707,-1.3806826,-5.5066924,-0.9695044,-0.3352134,1.20692,6.448564,1.311323
2.8261952,-0.6332794,4.119724,1.2589997,0.026320927,5.1890364,2.1500893,-2.992965,-2.657593,-0.8226193,7.7972565,4.448782,0.86285126,-1.1847537,-8.616297,0.03025201
2.5929606,0.37189707,3.3670075,1.157276,0.90198433,4.109821,5.383469,-4.585207,-1.9980454,3.8050687,10.878477,1.3059727,0.4599549,-1.906156,-10.380581,4.0199285
-2.9679973,-2.6240556,-2.9297614,-2.0682907,-2.1326818,-5.50582,-4.536277,6.879605,1.3715754,-5.628018,-12.417995,-1.3382013,-0.98348683,1.58716,8.931102,-2.7665236
-2.792164,0.30120206,-3.5190558,-1.196426,-1.1636795,-9.337177,-2.791207,4.417123,2.4012916,-3.8968344,-11.468825,-2.9712157,-0.47921044,1.6359577,9.876593,0.36424989
-2.877352,0.85100234,-3.509862,-1.02539,-0.65279615,-5.7981386,-1.6541789,2.9774494,1.4212481,-2.0649357,-6.097441,-0.6098797,-0.75005895,1.5800072,6.933825,0.97483504
2.8671923,0.5553252,4.327077,0.30501863,1.1458453,5.0091887,6.7902346,-4.0175123,-3.01379,3.8723004,9.601855,2.0657296,1.3682777,-1.644808,-11.395251,4.192671
2.7965076,1.0327142,4.083783,1.8481103,0.37524113,5.5136213,3.5089378,-5.7045803,-2.8558028,3.6102326,12.40999,3.0284643,0.4836924,-1.9982347,-11.994491,3.7278397
0.744286,-2.103934,0.7110884,-1.6091974,-1.9170696,0.30191386,-3.0621746,3.4822617,-1.425952,-5.070884,-2.8308055,1.0769262,0.290817,-0.393261,-0.4234609,-7.2033443
-0.20780334,-2.7962778,0.8540185,-2.4801183,-1.1426773,-0.79650766,-1.9681125,2.17914,-0.6205464,-4.5856185,-3.156662,0.7320654,0.090122566,0.23663986,-0.09934781,-4.896912
-5.0785327,-0.70163584,-3.3066218,-1.1766543,-0.06527784,-5.183076,-3.17165,4.213958,3.31209,-2.5176392,-12.401145,-3.1604948,-0.14036776,1.695488,8.268186,-0.71717143
-1.0748882,0.11289997,-1.6967771,0.036156278,1.2405055,-5.485005,-2.7006147,1.9640754,1.2092656,-2.0521817,-7.4914937,-2.7725956,-1.0808293,1.4592429,4.3462386,0.43805805
3.3683143,-0.703259,2.218151,-0.46627632,0.5218386,2.6189814,5.3055277,-3.4125695,-2.5232399,2.3746562,8.235851,0.7126672,0.5640448,-3.111454,-9.915334,2.7356324
0.90967417,-1.2087389,1.6718059,-2.2700334,-1.2038987,1.2860016,-0.078025356,1.5598774,-1.0586146,-3.7196906,-0.1113081,2.6783965,0.59856516,-0.61979413,-1.2348456,-5.551026
3.217269,1.225188,4.196193,0.78656673,1.7767575,5.017341,3.0016947,-5.123472,-1.9460467,1.1198723,9.335986,1.527089,-0.1931775,-2.0100446,-10.600837,3.2587848
3.3071566,0.017115477,3.286924,0.9090359,0.0664754,3.0232666,5.186773,-5.6073613,-3.3090193,2.6289322,6.9931293,2.7743967,-0.3719621,-2.0409458,-11.1541815,5.2197022
3.5784006,0.30217525,2.8135202,-0.07712395,1.0846702,4.22371,2.4151626,-1.7845459,-4.1605372,1.5287393,8.110092,2.2147186,1.8335209,-2.2228718,-12.152679,0.8743093
-1.3907251,2.838304,-1.8404659,1.5664719,1.4269351,-6.6074276,-1.5376227,1.1117609,0.8803377,-0.08688734,-5.706786,-1.74404,-0.16266812,1.7673322,5.8660307,3.886521
1.2837112,0.35097098,1.8372481,0.07608636,1.0113249,1.5350211,2.152306,-2.4437892,-1.7184825,1.323577,4.444807,1.3633175,1.1738095,-1.9644057,-5.83378,2.8991475
3.4339604,-0.40337238,3.433057,0.62587863,0.6527489,3.7071853,3.8525865,-5.0828447,-1.3248175,2.9610147,8.702706,1.4143426,1.0094472,-1.5498966,-9.254386,3.8259985
-1.0291854,-2.86388,1.0659561,-2.9686575,-1.9933857,-2.4345393,-3.2263618,5.3124504,1.1727366,-7.0365443,-7.470075,0.41048336,-1.4132221,1.2056584,4.143076,-8.07021
0.8294204,-4.1125827,2.0253701,-2.8996081,-2.9757028,2.5487561,-0.9529791,6.4126167,-1.0482755,-8.489849,-3.3073068,1.9419159,-0.43470523,0.18212412,-0.5137419,-9.92486
2.2138214,1.168775,3.6661284,0.5770505,0.50905865,4.0687695,6.0497103,-2.376927,-2.9924252,2.8427048,8.810974,1.8918034,1.6194803,-3.31612,-8.792111,2.8648207
-3.8579628,-0.9099277,-2.24579,-1.1992993,-1.5611383,-7.3497195,-2.369669,2.3868551,1.0660121,-3.291288,-8.065562,-2.9799006,-0.89362293,2.2437432,6.588792,-0.35348955
2.299155,0.18500353,2.3843746,1.7334734,1.696082,2.5308716,5.4437995,-5.1322865,-1.4410807,3.8535314,7.342701,1.9026927,0.61010504,-1.4680297,-7.3935804,3.4069855
-3.057022,1.7478472,-3.168751,1.3533636,0.9902882,-6.567796,-0.5708032,3.018408,2.090026,-0.85045683,-5.110936,-2.1579404,-0.09250971,0.81819886,7.036436,1.8471344
-2.4149191,-0.5553133,-0.12815568,-2.4399421,-2.821132,-3.7715077,-4.094995,4.301834,1.4208391,-3.982988,-10.042364,-2.0885339,-0.30908567,0.80146205,5.58721,-4.1229606
3.8693287,1.6095196,2.6354542,0.083536215,1.7356933,5.0441875,1.5974193,-5.877936,-2.156359,1.592518,7.5177345,1.8503813,1.152558,-2.0397336,-9.7702465,3.1269522
-4.0748177,1.2559798,-4.9111376,2.2615588,0.78368753,-6.342673,-2.882325,-2.4549932,1.9024034,-1.4163039,-7.3782387,-3.7496922,-1.0033014,1.5974846,6.578774,3.3341882
-2.4506247,-0.8842267,-2.5665164,-0.73590374,-0.81817514,-3.6619518,-3.6708694,2.7147663,0.99332625,-1.1287715,-8.786918,-1.4621515,-0.37282982,0.8333601,4.1378455,0.7637268
2.9891126,0.6232581,3.5721476,0.8578844,-0.39133266,3.1426368,5.992635,-3.9291992,-2.2237277,2.3030045,7.679147,0.81463766,0.4123232,-2.9660943,-9.767121,1.097023
2.2647088,-0.4522174,2.971657,-0.022354668,-0.43426672,3.3917851,2.2313843,-2.5561514,-2.7045462,-0.6413098,5.86754,1.5896864,0.21384332,-1.3925918,-5.623222,-0.12970567
-2.3927405,0.9659429,-2.368386,-1.0662602,-0.15270922,-7.4930325,-2.0597277,2.8679411,2.252349,-3.8175085,-9.516634,-1.8707105,0.09711286,2.617752,7.7211475,1.4169165
-3.4785254,1.4489636,-4.001266,0.09592787,-0.80690044,-8.528718,-2.666153,1.9608456,1.8119519,-1.9212543,-10.082384,-3.9192536,-1.2093422,2.0188622,10.123109,3.730054
-2.3763123,0.26501545,-1.5783864,-3.3677444,-0.98318034,-4.1337714,-3.6065333,2.3923469,0.8190208,-4.805669,-7.9148574,-1.5393552,-0.9661359,2.12941,6.9164834,-3.6577115
3.20957,0.34946308,5.091457,1.0472223,1.6398938,4.410708,4.161535,-6.213853,-3.0143003,3.3017125,10.2475395,2.3401463,1.4036714,-0.90515256,-12.076413,5.2269692
-4.579648,-0.03743204,-2.9920928,-2.682337,0.42292634,-6.402425,-3.0926223,3.1804154,1.0916425,-4.6280656,-11.528231,-2.7539256,-1.9311261,1.5809777,10.085844,-0.81727576
-0.6307898,-2.3681269,0.5048364,-2.7350738,-1.5565442,-1.1091986,-3.3328507,2.4114356,0.33599573,-4.951372,-3.763409,1.4745482,-0.56262505,0.40929332,-0.24396266,-5.089061
-4.674497,1.4148066,-3.0552816,1.009464,0.47591797,-7.8130136,-1.4668446,1.0930504,1.9005296,-0.96462536,-8.087161,-4.8056574,-0.86741066,1.549796,7.5011215,5.146912
-0.15377611,-1.666899,-0.8251361,-3.8483617,-1.3842164,-5.907128,-2.4581914,3.0129478,0.8569848,-4.0894165,-9.588905,0.14845319,-0.74262035,0.8763836,5.971225,-3.630002
-2.2826445,0.50031453,-2.6973674,0.9031134,-0.5581332,-5.795894,-3.4073782,2.7844827,1.2366254,-0.55689013,-9.952949,-3.2196918,-0.33699685,1.0263083,7.658174,-0.37424624
-2.5650663,2.2009642,-2.84576,-0.03516079,0.34616107,-5.625225,0.049283396,2.8198678,1.6280019,-2.4995937,-6.8599305,-0.37624887,-0.37102345,0.1393492,5.743593,-0.72890973
-1.4004809,0.9016172,-0.7854536,0.5753706,-0.72869843,-4.328899,0.22172931,-0.5878512,1.3811553,0.96608186,-3.4027827,-2.685881,-0.5081052,0.91455185,3.6272001,2.3970888
1.6578479,1.1770697,1.9325992,0.5187363,-0.5881163,2.450734,4.2547865,-3.3381603,-3.1753109,2.2815979,5.7772737,2.5128105,1.4520297,-1.9868164,-8.530627,3.4654589
3.2291944,0.6459674,3.142049,0.3748021,0.83867395,4.829556,2.0940802,-4.3970966,-2.808393,2.6518369,8.250788,1.3738236,1.1736215,-0.11109551,-9.1878805,2.990076
-2.2784245,-1.0613626,-0.39234865,0.68480694,-1.510024,-3.0026412,-3.906416,3.2633758,0.92667586,-4.214795,-7.718651,-0.9649384,-0.10210056,0.64253545,6.241071,-3.2091467
-1.3816634,0.4246172,-1.6788976,-2.701516,-1.0941125,-5.0663357,-0.07824606,1.9315355,0.9376814,-1.751037,-5.3005033,-0.08955838,-1.0889918,1.5149055,3.203783,-1.2844396
0.22530416,-2.4343994,1.243665,-2.9733353,-1.7549628,0.2170708,-2.9956813,3.1922934,-0.77666783,-5.1206436,-3.1658342,0.94173175,-0.11466713,-1.1141294,-0.114501566,-6.269513
-3.5764368,1.8574275,-2.812673,4.0662,0.41711697,-7.10083,-2.2413287,-1.2014279,0.111925334,2.05981,-9.073906,-2.096228,-0.41564566,0.3636275,5.542175,4.380378
3.5575993,-1.521866,2.4638274,-0.33203045,0.35133675,3.0722306,5.2617617,-3.4903884,-2.628539,2.9436464,7.3539357,1.920853,1.0937006,-2.6039383,-9.079663,3.2249928
0.5611917,-3.448488,1.0673783,-3.55736,-1.7526091,-0.41740063,-3.8281183,4.0449104,-0.7624512,-5.828301,-4.3845177,1.630851,-0.40224797,-0.6447504,0.90546477,-6.530559
-2.864335,1.8184774,-3.626329,-0.8121511,-1.1327153,-8.4582405,-0.93042547,0.7555668,1.8701216,-0.46838492,-11.335485,-4.4089427,-0.8225567,-0.8038289,7.916987,3.2398171
2.9982665,-0.015953982,2.9959927,0.6995831,1.6241752,5.853495,4.8439493,-5.352525,-3.0755355,5.39258,11.024863,1.516451,-0.02614084,-2.1645567,-10.848119,6.5793138
-3.2801456,0.95573264,-4.2120013,-0.83462703,-1.307938,-9.396099,-2.55276,3.9037862,3.2711906,-3.5117307,-12.512811,-3.343076,-0.89887947,1.9083152,11.054817,0.4353053
-2.9464128,-0.7430683,-3.4665108,0.92801774,-0.59327126,-7.2507567,-3.0823903,2.619579,2.2772605,-1.2541476,-11.195465,-3.601695,-0.69587463,2.01041,10.42319,1.1482745
-0.48829114,-2.9353492,0.7430819,-2.156034,-2.1128838,-1.2533265,-2.2544136,2.0870342,-0.7997286,-4.7951603,-3.8644423,1.1934223,-0.04671404,0.43517578,1.2785952,-5.825161
0.41596338,-3.7097723,0.68998426,-2.9133525,-2.8159099,-1.0665025,-3.1211627,2.9564588,-1.0896738,-6.71034,-4.925081,1.3952591,0.035128243,-0.60269105,-0.02487,-7.7571034
1.3303313,0.24858126,0.6481615,0.65651155,0.57773536,-0.06219296,2.3039854,-3.6196752,-0.77119726,2.1335998,5.156684,0.8413681,-0.57470375,-1.4105914,-3.481455,3.43594
-2.0051696,-0.71533906,-1.8804052,-2.8099873,-0.37617034,-6.418698,-3.8923037,2.4859889,0.66188025,-4.376183,-9.094972,-1.5969907,-1.0209051,-0.55856967,5.7422023,-1.7229612
-2.0366738,0.6804303,-3.404036,1.3902671,0.45464125,-4.24779,-1.966191,1.4756012,-0.014871441,0.134428,-6.1831975,-1.7849481,-1.8849274,-0.20916471,4.8348727,2.4944315
3.8537707,0.97035867,3.307124,-0.21564534,0.32583514,3.866379,4.8390217,-4.3372126,-2.2156563,3.0187778,6.526189,2.509588,-0.9966334,-2.1104634,-9.536209,4.8045244
0.34693927,-3.8997986,1.3656725,-3.0928447,-2.6814084,3.0426815,-2.3267512,5.3208714,-0.79409707,-7.708836,-4.61697,2.4323325,-0.46537936,-0.0699005,-1.4684559,-9.196076
-0.7487063,1.685874,-2.2034075,0.080580786,0.59838563,-4.8598356,-1.300014,0.1821638,0.6565993,-0.44163257,-5.6809487,-0.57241046,-0.8111962,0.09135105,3.888486,2.407839
-2.779988,-0.27236918,-3.358698,-1.7322525,-0.4907197,-8.179864,-3.9860942,2.4864428,1.8494536,-4.6372166,-9.442891,-1.5619427,-1.1931581,2.4066885,9.341522,-0.26983222
1.5154427,0.2521334,0.8230013,0.6876635,0.65779877,0.09079611,2.4235141,-4.2449946,-1.0888678,2.0065749,5.878382,0.85183007,-0.51785076,-1.7092693,-3.8824923,3.7308788
0.44592053,-2.363851,0.56951267,-2.0628848,-1.6825261,-0.2383775,-2.2138865,1.9450495,-0.6224054,-4.190073,-3.0099707,1.0275437,0.3339678,-0.3512301,0.02458854,-5.059128
-3.0938702,0.9138312,-3.390499,0.12657884,-0.93678105,-7.3812647,-1.021033,2.184323,2.2881074,-0.14478125,-11.336221,-2.9667232,-0.99439937,0.30822304,8.393675,4.130582
-3.0650623,-0.61915445,-2.4754238,-1.9015951,-1.0619471,-8.659251,-2.4694211,2.4495528,1.3254325,-4.237341,-11.848808,-2.0179954,0.11478807,1.0545446,7.4941406,-1.2876215
-1.6538392,2.9800036,-5.1459255,4.4573116,0.7667036,-4.7888584,0.8923181,-1.1819159,0.42740533,3.0811806,-5.8026166,-2.650863,-0.66042215,-0.49213195,5.0498705,9.138718
1.6594737,-0.22653732,0.9007049,-0.44026226,1.0659547,1.6295673,4.1798797,-2.1739342,-1.5355709,1.523952,5.417172,1.0649445,0.9608346,-1.5287493,-4.3628397,1.7959056
0.21686794,-4.124354,0.9827299,-2.7465084,-2.628245,-1.0325773,-3.2385702,3.1167567,-1.3220437,-7.190968,-4.8486624,1.3912623,0.22320992,-0.49719834,0.37096497,-7.842316
-2.7020676,0.09279733,-1.0314635,0.23644944,-0.8851668,-2.6946409,-2.4619026,1.4771332,0.45270866,-2.2822871,-3.1394362,-1.3239305,0.30273184,0.6767854,3.4309893,0.06645206
-3.460609,0.8158545,-4.7911725,-0.93713146,-0.8807678,-9.040022,-2.7133749,3.9523392,2.7284026,-3.6206608,-11.253171,-3.2933438,-0.7914345,1.4415505,10.058374,0.50523144
-0.71074593,-4.76749,1.3410865,-3.7051003,-1.4936767,-2.373818,-4.4911313,6.0641174,-0.5911763,-9.40041,-6.053873,2.1345634,-0.62849987,1.0591667,0.7133947,-11.181624
-0.008609191,-2.6240604,-0.5970149,-2.0805883,-1.2860488,-0.4696301,-3.3066072,4.8024187,-0.86810416,-4.1253633,-5.330248,-0.22087035,-1.0777552,0.6567998,2.7503831,-6.580939
5.3978553,-0.4954894,5.469129,-0.21066894,0.3849448,3.2992325,1.5927306,-3.3029442,-3.7292812,0.27791747,8.2600565,2.2939231,1.468881,-2.1456614,-10.98458,0.2513104
-1.6241783,1.2611024,-2.0840597,-0.70794624,0.41431344,-3.5720155,-0.22194518,0.20627104,1.0330896,0.78921354,-4.8685327,-0.36744952,-0.6426493,-0.30414662,4.0634327,2.3359184
2.5088644,0.15762423,2.8260274,-0.73997664,0.59402907,1.7035022,4.3024035,-4.897617,-1.8732315,1.7812128,8.867896,0.62255466,1.3629603,-3.4885335,-9.222501,2.201016
-3.2324035,-0.34998915,-1.4512845,0.49462262,-0.6376516,-4.3991456,-2.430666,1.4390914,1.291038,-1.6849732,-8.418461,-2.4563806,-1.22491,0.0911421,7.742596,2.4876738
-2.4761589,1.1062095,-2.61032,-0.5253758,-0.60613227,-4.733457,-1.417252,2.4621174,0.9681451,-1.3403418,-4.6153393,-0.5158273,-0.74684614,1.1366307,5.517536,1.0830479
-4.616892,1.141613,-4.19979,-1.0649437,0.21418613,-8.526072,-0.7080683,0.14931977,2.2916481,-2.3653471,-10.910233,-2.9562268,-0.8857772,1.1780895,9.978122,3.6514657
5.012904,-0.35218185,3.2597988,0.10544729,0.79904586,4.2844934,3.7941513,-4.9236655,-2.7496884,3.4076045,9.573829,1.6607884,0.8164559,-2.1972013,-10.048135,3.6540122
0.17428493,-2.735569,-0.19356035,-2.3345237,-1.1430682,0.110238485,-1.584745,2.1027918,-0.4611274,-3.8278956,-3.1543236,0.81712097,-0.41648847,-0.11565984,0.7050461,-3.445234
-2.847549,2.0762527,-4.6381755,0.7620136,-0.58554333,-8.604172,-0.96788675,1.0955197,1.5494549,-0.18917347,-13.59107,-4.48782,-2.29713,1.7985557,9.341572,4.804575
-3.9562314,-0.060218547,-1.9338865,-0.8556096,-1.0530851,-8.168536,-2.5793602,3.2255642,2.5020707,-0.871541,-11.711646,-1.6116022,-1.1478239,1.3737477,9.061541,0.07740913
-2.0413675,3.3072023,-3.1535866,7.1702585,1.5180917,-5.200972,0.1801999,-2.158853,0.21903619,2.2578108,-0.08303264,-2.9168785,-1.066507,-1.6686585,2.60607,6.1444016
4.6400747,0.45161563,4.293715,0.93150115,1.4690119,5.7232027,2.7201083,-4.7626586,-3.1395378,3.224539,10.31438,1.5705295,1.1410782,-2.4419622,-12.008504,3.07238
-0.04100785,-3.2825148,0.12136443,-3.801589,-0.8540653,-1.7555102,-3.914851,5.981555,0.3291557,-7.20939,-5.165335,1.3680495,-1.8518194,0.4672621,3.210058,-9.797799
-2.3550553,-0.019934038,-3.1942236,-2.1527784,-0.96961313,-5.8795505,-2.5954206,2.5407386,2.1572905,-2.4397302,-10.406399,-2.1154761,-1.325374,1.7966038,5.633889,-2.3504727
-2.3499317,-0.18879372,-3.036634,1.2017968,-0.6375705,-6.585212,-3.8888466,2.3240032,1.5982301,-0.75791144,-7.3982267,-2.09982,-1.5958629,1.300045,7.8038163,-0.84139615
-2.686635,1.3919381,-3.1310368,1.9983162,-0.124944285,-7.083764,-4.1363425,3.0914383,1.8096182,-0.3510949,-9.380098,-2.2272637,-1.5338646,1.8350581,8.904057,-0.5265563
-3.2388413,2.5664587,-4.8485303,4.3963027,0.97268075,-6.2259355,0.171642,-0.89164996,2.2144954,2.2738576,-5.9493575,-3.3793993,0.47223765,0.03899601,5.98901,4.113222
2.7966213,1.2467368,3.0649197,0.70216185,0.9198391,5.238676,4.315142,-5.796155,-3.016638,4.1440287,9.927827,3.3597975,1.1326063,-2.8017843,-10.155497,6.1626306
-4.116371,1.0408955,-4.845183,0.50775063,1.3248339,-8.277634,-2.6401515,1.5005894,2.2661674,-0.8861291,-8.782043,-4.696709,-1.3874902,1.1433614,7.3798633,2.4803445
-1.5458404,-1.2468449,-1.6620322,-3.9957056,-1.7207727,-5.3709373,-1.7803565,4.155243,1.8211383,-5.493818,-11.324198,0.04736712,-0.88080144,1.1083835,7.595587,-3.4249823
0.09322652,-2.4743824,0.17712544,-2.1074057,-1.3425537,-0.22504683,-1.9637579,2.1890428,-0.67277175,-3.6715012,-2.9804535,1.2766457,0.28059706,-0.041145667,0.59683174,-4.7097764
-3.7896678,0.14361666,-3.0016716,-2.7244658,0.95372856,-9.156218,-1.8661995,4.010866,2.0904918,-2.9219456,-12.01742,-3.5777385,-0.79072946,1.1602955,7.256427,0.48023036
-2.6669514,1.9610523,-2.1034968,3.7147481,-0.7161056,-4.5698967,-1.8771068,-0.58432114,-0.20555525,0.6403892,-2.2694833,-2.5512621,-0.7511486,0.09322749,3.2030172,5.789988
-3.800892,-0.6963852,-1.3028157,-1.8804427,-1.289916,-7.682272,-1.950776,4.2148733,1.3613582,-3.2942603,-9.326112,-0.7771302,-0.5756371,0.74625564,7.7348666,-1.7278651
2.9942966,0.958073,2.8649817,1.1095449,0.7045871,3.8666356,4.9415913,-5.4493213,-3.2960863,3.0077012,7.223516,2.1525724,-0.28222504,-2.4474459,-10.63378,5.4703717
4.146361,-0.830903,3.1736739,-0.3634555,-1.1477801,3.5428634,2.1535792,-1.3595337,-3.6142943,-0.041172814,9.148696,1.8162956,1.9679184,-3.3619266,-10.139322,1.7448951
-2.1643364,-0.0016517479,-2.9693973,-2.0413644,-0.9282964,-5.6044817,-2.4138527,2.227729,2.0355065,-2.2583475,-10.00786,-2.0398388,-1.3638321,1.7434074,5.302672,-2.333013
-3.7754626,-0.36461964,-4.1258945,1.2713946,-0.18503805,-9.438794,-5.278571,3.2640114,1.9947912,-2.0712163,-13.77382,-2.872125,-0.40236002,0.9246699,10.238566,0.99863154
2.1740909,0.40667033,4.026797,1.3981382,0.42430535,4.372335,3.9408088,-1.9796711,-1.3231153,2.2962139,7.287114,2.0498323,0.35554355,-0.9483132,-7.7472506,2.509824
-3.3001032,-0.108964786,-2.7192092,-2.9145982,-0.8949877,-6.4233966,-1.7290524,4.076038,1.7794992,-2.7666461,-9.875477,-1.143464,-0.56225306,2.4739692,8.459147,0.6449117
-3.0967603,0.5394632,-1.5599083,0.22790895,-1.7389702,-5.8997073,-2.8111541,2.2867386,2.6336899,-1.9378204,-10.156902,-1.7246342,-1.888633,2.0247872,6.961271,0.33272436
-1.4680436,3.3944886,-0.7516137,3.696422,0.1867422,-5.3423305,0.79783696,-0.86782634,-0.013710963,2.024097,-3.0404246,-3.0671809,-0.6563045,-0.20357105,2.984096,4.9989805
3.4229753,2.5550444,0.6819813,-0.5644286,1.1795098,3.4928598,5.905559,-6.5406547,1.562067,0.15167545,4.6682496,1.3031825,0.68208843,-1.5299191,-8.682565,1.3892359
2.708392,0.18644588,3.2227345,0.26181746,-0.22952214,2.6315064,4.2664886,-3.7386637,-2.065205,2.4737651,7.8998427,2.151884,0.75328636,-0.4924641,-8.443613,2.1035242
-3.2680738,2.148225,-3.3485916,2.9288318,0.9131171,-7.8733563,-0.07774082,1.5877999,2.8839598,-0.3236493,-10.291156,-2.5151289,-0.046011724,1.2953683,8.139661,3.4374619
-2.6765618,-1.5938324,-1.590388,-1.3205445,-1.173394,-3.7927456,-3.4790642,3.9546463,1.2725219,-3.3996835,-7.956988,-0.95092964,0.30091438,0.9056681,6.8187456,-3.888512
-2.9168553,1.1501952,-3.5823257,-1.1627648,-0.12986267,-5.9054184,-1.2902339,3.7919621,1.9494407,-2.1546254,-6.9677916,-0.85254246,-0.6481627,1.789313,7.967612,0.93707293
3.5298042,-0.37618962,3.2227714,1.0085936,-0.20822184,4.2862062,2.1097455,-1.4199046,-4.497449,1.4893237,9.025026,3.3705533,0.08830162,-1.8906478,-8.1142235,0.23492283
0.2580009,-3.5106564,0.42465958,-1.6959637,-1.2336316,1.6195756,-2.2032514,2.9040942,-1.8207536,-6.8114653,-1.4379835,0.2696924,0.19962765,0.3033838,0.11173911,-5.853356
-2.5094826,1.1557937,-3.2808313,-0.42879823,-0.58555365,-6.738789,-1.7800767,2.405239,1.477288,-2.487524,-6.4932103,-1.9249029,-1.4593891,0.10960592,7.326235,1.9112802
2.437505,1.3493762,4.49361,1.4074775,2.1244526,3.5204923,4.0099115,-4.6069565,-2.661442,4.0589547,9.85329,1.3699367,0.6037673,-3.1903307,-10.455213,4.2264223
2.346528,0.8639873,2.0620983,0.8518878,1.2667458,2.3697317,4.3600054,-3.432156,-3.169329,1.9126681,9.715594,1.5902866,1.5415069,-1.3295463,-10.325802,5.462649
-0.9764792,1.79339,-1.4906206,1.9359242,0.7200731,-1.3942285,0.91825247,-2.0591614,1.172615,2.284866,2.2762914,-2.264302,0.3856648,0.7489698,0.030297887,3.6081522
2.9080377,-0.89039624,3.3691626,0.95010126,0.43284574,3.882595,4.400236,-6.2062325,-1.8469499,3.9861155,10.326934,2.53781,0.45983475,-1.315529,-10.802303,4.0362244
0.19391938,-5.915908,2.3714938,-3.2235146,-2.4083009,0.2934364,-3.0057707,8.081279,-1.0087746,-10.954474,-3.9847722,2.403768,-0.99732167,1.3249372,-1.5804224,-12.936076
-2.655418,-0.4209726,-1.146808,-0.5783886,0.2556533,-3.7294528,-1.6647688,1.105037,1.9490088,-1.4350467,-4.440194,-2.2219598,-0.72781384,1.2814771,4.0606027,1.9086467
-3.7660232,-0.5660064,-3.1035466,2.2778542,-0.6479214,-7.0075502,-5.6600003,4.3508162,1.0970799,-2.686045,-10.769182,-1.9187533,-0.61317897,1.4929439,7.687863,0.46476737
2.2153845,0.1639785,2.3022838,1.3486581,2.2595289,3.08655,3.1264625,-3.4017408,-2.4298809,2.6558166,7.4604754,2.1153245,0.68536466,-1.3172182,-8.580295,2.976272
-0.07090069,-2.575016,1.7446699,-3.6034071,-0.9758642,0.28898945,-4.226652,5.970558,-1.0400568,-6.454121,-6.0735283,2.07268,0.54348004,-1.1945367,-0.94951785,-10.058506
-4.2956576,1.2131022,-3.3906527,3.254859,-1.4697522,-5.764782,-2.5267339,1.2135428,0.6644456,-0.44121477,-4.9667525,-3.0492237,-0.8359675,0.43875852,6.3564563,5.047767
-2.7358043,0.65065366,-3.7199373,-0.9837245,-0.60127777,-6.3577747,-1.1204273,3.7811284,1.5991131,-2.202313,-7.083148,-0.51634276,-0.5025285,2.0474305,7.589491,0.8561526
3.720159,0.38778886,2.2845507,0.2581716,0.5729837,0.9512064,6.9697137,-4.486079,-2.964651,0.57319266,9.344571,1.1027286,-0.14621612,-3.0700974,-11.255945,3.1216211
-2.5545285,2.8485403,-3.1740203,3.3937147,-0.12834409,-5.705729,-2.402828,0.12309946,2.0925672,1.4717243,-8.183028,-2.584901,-0.22779861,0.5034273,6.7876973,3.8494523
2.9288945,-1.3101237,3.7968488,0.63497156,-0.12064197,3.409367,4.4544787,-5.705845,-2.123294,3.2583554,10.457437,2.7507102,0.30468044,-0.8275779,-10.958767,3.2832475
0.8795713,-3.8671353,1.2022513,-1.5333169,-2.3797474,0.71569675,-2.8675733,2.8133097,0.71031463,-4.221259,-3.4025865,0.8518318,-0.94083893,1.2986856,1.0685499,-6.63353
-2.8465421,-0.89572155,-3.2787957,-1.1147186,-1.3155733,-8.352452,-2.3568003,3.3455238,2.641989,-3.0908391,-10.98342,-2.5585392,-0.51121324,1.80101,9.542084,0.9475553
-0.3481339,-1.2851431,0.47231263,-2.36426,-1.0030608,-1.8292677,-2.979728,3.1917,0.00094393844,-4.0631957,-3.3118455,-0.23824361,-0.7152488,0.006729006,2.7816172,-4.068005
-3.5353253,-1.1900103,-2.4032362,-3.330712,-1.1476367,-5.825475,-2.8031137,4.8213835,1.8208189,-5.1320853,-11.194547,-0.42385992,-0.34913778,0.7006442,8.68865,-5.0038414
